36,3.5,1.3,12.5,FALSE
25,8.7,1.7,16.6,TRUE
25,8.6,1.7,16.6,TRUE
25,18,0,0,FALSE
20,3.1,7.3,9.7,FALSE
28,15.6,1.3,14.4,TRUE
25,4.2,4.8,13.3,FALSE
23,6.2,3,16.1,FALSE
24,11.3,1.6,24.3,TRUE
25,5.9,2.6,8.2,FALSE
23,8.7,1.7,11.4,FALSE
27,5.7,3.2,18.9,FALSE
25,3.7,4.1,18.8,FALSE
35,3.8,2.3,13.9,FALSE
35,3.6,3,12.3,FALSE
35,4.1,1.5,15.6,FALSE
27,10.2,1.2,11.9,FALSE
27,4.5,2.4,15.1,FALSE
20,9.5,1.6,17,TRUE
24,8.3,2.4,19,TRUE
27,2.1,5.8,12.2,FALSE
25,9.2,2.6,13.8,FALSE
25,8.9,2.5,13.9,FALSE
25,10.2,2.8,13.3,FALSE
21,3.3,2.9,18.3,FALSE
29,3.7,6.9,14.2,TRUE
22,3.5,1.6,11.3,FALSE
31,3.8,2.6,12.2,FALSE
33,10.7,3,14,TRUE
23,11.8,1,14.1,FALSE
25,6.3,3.8,27.5,TRUE
24,7,2.1,11.8,FALSE
27,7.4,2.1,14.2,FALSE
22,5.5,3.2,13.6,FALSE
28,5,2.5,7,FALSE
28,4.8,2.6,6.9,FALSE
28,10.1,0,11.5,TRUE
26,4.9,5.9,27,TRUE
28,5.5,7.5,21.3,TRUE
31,4,3.7,10.4,FALSE
24,13.1,2,22.8,TRUE
20,10,2.3,10.9,FALSE
28,6.5,2.9,24.9,TRUE
28,8.2,1.3,13.3,FALSE
28,12.7,2.2,21.8,TRUE
30,4.6,6.7,21.6,TRUE
34,0,3.3,6.5,FALSE
21,4.5,2.3,13.5,FALSE
21,7.3,2.1,13.7,FALSE
24,4.3,1.9,11.3,FALSE
26,3.7,4.6,12.8,FALSE
30,9.7,1.2,11.2,FALSE
19,7.3,1.5,14.5,TRUE
28,16,1.1,23.5,FALSE
22,10.5,0.5,10.6,FALSE
30,3.7,3,14.2,FALSE
30,3.4,0.8,9.8,FALSE
24,7.2,1.4,11.6,FALSE
21,3.4,2.6,9.5,FALSE
25,3.7,3.7,23.7,TRUE
24,4.2,9,9.4,FALSE
21,8.6,0.9,16.2,TRUE
21,8.5,1,17.5,TRUE
21,9,0,4.5,FALSE
23,5.8,0.9,14.7,FALSE
23,5.1,0.7,13.6,FALSE
23,6.4,1.1,15.5,FALSE
25,4.3,1.4,14.1,FALSE
25,4.3,1.5,14.9,FALSE
25,4.1,1.1,12.1,FALSE
29,11.9,0.8,23,TRUE
25,4.7,2.3,9.1,FALSE
23,3.9,1.6,15.2,FALSE
25,3.8,1.8,15.1,FALSE
29,7,4.7,10.1,FALSE
29,3.8,2.2,16,FALSE
30,12.3,0.6,8.5,FALSE
22,8.7,1.8,9.7,FALSE
25,5,4,17.3,FALSE
29,4.6,1,16.5,FALSE
36,9.1,5.2,6.7,FALSE
28,2.9,5.7,15.6,TRUE
29,9.4,1.6,4.7,FALSE
31,8.2,3.9,19.1,TRUE
25,8.2,1.6,16,FALSE
26,10.5,3.7,18.8,TRUE
27,3,3.2,13.8,FALSE
27,5.1,2.2,15.5,FALSE
27,7.5,1.9,16.1,FALSE
31,1.6,1.3,13.7,FALSE
31,1.7,1.1,13.2,FALSE
31,0.8,2.5,17,TRUE
26,7.6,2.4,11.3,FALSE
30,8.6,1.4,13.1,FALSE
20,4.6,5.6,15.4,FALSE
24,5.2,0.8,18.3,FALSE
20,4.7,5.4,14.5,FALSE
19,4.4,3.5,16.6,FALSE
25,7,2.8,12.7,FALSE
24,9.2,2.4,11.2,TRUE
25,4.3,4.7,15.3,FALSE
24,7,0.9,10.7,FALSE
32,2,2,8,FALSE
34,3.4,6.8,12.1,FALSE
24,3.1,3.5,10.4,FALSE
23,6.6,1.9,8.1,FALSE
27,6.4,1.1,10.5,FALSE
27,5.3,1.1,10.9,FALSE
27,8.8,1,9.7,FALSE
31,14.3,3.7,8.2,TRUE
22,10.1,1.7,15.3,TRUE
22,9.2,1.9,16.4,TRUE
22,11.2,1.5,14,TRUE
24,8.1,1.4,8.4,TRUE
33,4.9,0,8.2,FALSE
38,8.9,2.1,19.4,TRUE
22,12.1,3.2,17.1,TRUE
22,11.6,2.7,16,FALSE
22,12.8,3.9,18.7,TRUE
24,5.7,1.3,10.9,FALSE
23,8.6,2.7,17.1,FALSE
23,8.6,1.6,15.7,FALSE
23,8.5,4.2,19.1,TRUE
26,12.9,3.4,14.5,TRUE
23,10.6,1.4,11.5,FALSE
21,7.6,1.8,18.7,FALSE
24,4.7,2.9,17.3,FALSE
25,8.4,3.5,15.9,TRUE
29,7.7,2.6,5.1,FALSE
20,6.9,2.1,9.7,FALSE
21,5.9,1.1,11.2,FALSE
32,11.6,3.7,12.1,TRUE
19,8.7,2,12.6,FALSE
21,6.5,3,21.4,TRUE
34,2.6,6.5,14.5,FALSE
28,4.5,2.9,11.2,FALSE
25,6.3,5.4,8.1,FALSE
