28,22,2,397,4.8,10.6,1,2.6,3.8,8,1.1,1.9,1.8,6.3,8.2,2.4,0.9,0.1,1.5,2.1,11.7,FALSE
28,1,0,24,7.5,13.5,3,6,4.5,7.5,0,0,1.5,1.5,3,0,0,0,3,4.5,18,FALSE
28,13,0,222,3.1,6.2,0.3,1.6,2.8,4.5,0.8,1.3,1,2.3,3.2,1.8,2.1,0.3,1.6,3.9,7.3,FALSE
23,75,21,1421,6.5,12.2,0,0.1,6.5,12.1,2.6,3.8,2.2,6.4,8.6,2,1.3,1.1,1.7,3.7,15.5,TRUE
34,47,46,1298,4.2,6.3,0,0,4.2,6.3,2.5,3.4,4.2,10.7,14.9,0.8,0.9,0.7,1.8,3.5,11,TRUE
29,71,33,2197,7.1,15.4,1.8,5.3,5.3,10,2.3,3.2,1.7,5.8,7.5,2.3,0.8,0.5,1.9,2.8,18.3,FALSE
19,82,75,1743,5.9,13.1,1.5,4.6,4.4,8.4,2.3,3.7,2,5.2,7.2,1.2,1.4,1.4,2.2,5.4,15.6,FALSE
25,29,0,219,3.1,7.1,0,0,3.1,7.1,3.5,4.8,4.3,4.9,9.2,0.7,0.5,1,1.3,6.1,9.7,FALSE
24,64,1,973,2.8,8.3,0.4,2.3,2.4,5.9,0.6,1.1,0.7,2.5,3.2,4.8,1,0.3,1.6,2.9,6.8,FALSE
25,77,0,1137,6.7,13.7,1.9,5.2,4.7,8.5,1.4,1.8,0.7,3.1,3.8,2.8,1.2,0.3,1.7,2.4,16.7,FALSE
24,82,19,2397,7.2,16.1,1.8,5.3,5.4,10.7,2,2.5,0.7,3,3.7,3.2,1.3,0.1,2.5,2.3,18.1,FALSE
28,13,0,125,4.6,15,0.9,3.7,3.7,11.2,2.3,2.9,0,3.2,3.2,4,2.3,0,2,5.2,12.4,FALSE
29,68,64,2063,5.9,12.5,1.3,3.1,4.7,9.4,2.6,3,0.4,2.3,2.7,5.4,1.2,0.2,2,2.1,15.7,TRUE
